iter	Accuracy	MultiClass
297	0.984063745	0.1892117667
298	0.984063745	0.188720077
299	0.984063745	0.1879870425
300	0.984063745	0.1872698749
301	0.984063745	0.1860977725
302	0.984063745	0.185836553
303	0.984063745	0.1855365019
304	0.984063745	0.1848312057
305	0.984063745	0.1837035145
306	0.984063745	0.1829257609
307	0.984063745	0.18218374
308	0.984063745	0.1813524663
309	0.984063745	0.1805682579
310	0.984063745	0.1797909082
311	0.984063745	0.1791456407
312	0.984063745	0.1786511061
313	0.984063745	0.1776749646
314	0.984063745	0.1769794506
315	0.984063745	0.1763835117
316	0.984063745	0.1759894385
317	0.984063745	0.1749136831
318	0.984063745	0.1742366987
319	0.984063745	0.1734635837
320	0.984063745	0.1732079939
321	0.984063745	0.1730169061
322	0.984063745	0.1723827132
323	0.984063745	0.1714734048
324	0.984063745	0.1707137421
325	0.984063745	0.1699581536
326	0.984063745	0.1692372664
327	0.984063745	0.1688741889
328	0.984063745	0.1681537897
329	0.984063745	0.1675607131
330	0.984063745	0.1668956164
331	0.984063745	0.1664497464
332	0.984063745	0.1660040686
333	0.984063745	0.1654452301
334	0.984063745	0.1649485481
335	0.984063745	0.1645029487
336	0.984063745	0.1643702129
337	0.984063745	0.1641894141
338	0.984063745	0.1634843335
339	0.984063745	0.1630564759
340	0.984063745	0.1629095301
341	0.984063745	0.161991874
342	0.984063745	0.1615664532
343	0.984063745	0.1610862926
344	0.984063745	0.1608699806
345	0.984063745	0.1606385004
346	0.984063745	0.1603825664
347	0.984063745	0.1597297667
348	0.984063745	0.1588382676
349	0.984063745	0.158645703
350	0.984063745	0.1583996397
351	0.984063745	0.1581334657
352	0.984063745	0.157523377
353	0.984063745	0.1569126959
354	0.984063745	0.1563236987
355	0.984063745	0.1558185862
356	0.984063745	0.1555750358
357	0.984063745	0.1551361348
358	0.984063745	0.1545950799
359	0.984063745	0.1543554611
360	0.984063745	0.1536362725
361	0.984063745	0.1534259566
362	0.984063745	0.1528297268
363	0.984063745	0.152605117
364	0.984063745	0.1523679937
365	0.9880478088	0.1515946389
366	0.9880478088	0.150816773
367	0.9880478088	0.1505577068
368	0.9880478088	0.1498943006
369	0.9880478088	0.1495353003
370	0.9880478088	0.1491038285
371	0.9880478088	0.1488610911
372	0.9880478088	0.1484496014
373	0.9880478088	0.1477932855
374	0.9880478088	0.1474560007
375	0.9880478088	0.1468475882
376	0.9880478088	0.1467217087
377	0.9880478088	0.1462943202
378	0.9880478088	0.1458546593
379	0.9880478088	0.1456521136
380	0.9880478088	0.1449774093
381	0.9880478088	0.1442247112
382	0.9880478088	0.1439641154
383	0.9880478088	0.1436574134
384	0.9880478088	0.1429807505
385	0.9880478088	0.1423601104
386	0.9880478088	0.1421338155
387	0.9880478088	0.1416420933
388	0.9880478088	0.141344342
389	0.9880478088	0.1408407226
390	0.9880478088	0.1405736726
391	0.9880478088	0.1404235838
392	0.9880478088	0.1401737326
393	0.9880478088	0.1399814815
394	0.9880478088	0.1397062885
395	0.9880478088	0.1393493859
396	0.9880478088	0.1388919736
397	0.9880478088	0.1384140725
398	0.9880478088	0.1378343973
399	0.9880478088	0.1374333293
400	0.9880478088	0.1370844675
401	0.9880478088	0.1365658388
402	0.9880478088	0.1360258245
403	0.9920318725	0.135723707
404	0.9920318725	0.1354656697
405	0.9920318725	0.1349855858
406	0.9920318725	0.1347567106
407	0.9920318725	0.134404374
408	0.9920318725	0.1341791072
409	0.9920318725	0.1339996382
410	0.9920318725	0.1333808058
411	0.9920318725	0.1331707619
412	0.9920318725	0.1326198099
413	0.9920318725	0.1322558775
414	0.9920318725	0.1315785232
415	0.9920318725	0.131192396
416	0.9920318725	0.1306677147
417	0.9920318725	0.1303553148
418	0.9920318725	0.1302515455
419	0.9920318725	0.1298586825
420	0.9920318725	0.1294873559
421	0.9920318725	0.1290709137
422	0.9920318725	0.1288786332
423	0.9920318725	0.1284723593
424	0.9920318725	0.1279454172
425	0.9920318725	0.1277243839
426	0.9920318725	0.1275162664
427	0.9920318725	0.1270830384
428	0.9920318725	0.1269273846
429	0.9920318725	0.1265525529
430	0.9920318725	0.1261355848
431	0.9920318725	0.1257421021
432	0.9920318725	0.1253735865
433	0.9920318725	0.1249970987
434	0.9920318725	0.1248364039
435	0.9920318725	0.1245241685
436	0.9920318725	0.1243873444
437	0.9920318725	0.1240191591
438	0.9920318725	0.1236733163
439	0.9920318725	0.1234641409
440	0.9920318725	0.1230077579
441	0.9920318725	0.1227980574
442	0.9920318725	0.1224080162
443	0.9920318725	0.1222909556
444	0.9920318725	0.1220068934
445	0.9920318725	0.121852204
446	0.9920318725	0.1214025052
447	0.9920318725	0.1210923111
448	0.9920318725	0.1208040554
449	0.9920318725	0.1204803004
450	0.9920318725	0.1201250875
451	0.9920318725	0.1197990332
452	0.9920318725	0.1194179732
453	0.9920318725	0.1191120301
454	0.9920318725	0.1187617667
455	0.9920318725	0.1182425463
456	0.9920318725	0.1177062724
457	0.9920318725	0.1174316828
458	0.9920318725	0.1171620557
459	0.9920318725	0.1167416725
460	0.9920318725	0.1166153069
461	0.9920318725	0.1164534283
462	0.9920318725	0.1161008674
463	0.9920318725	0.1159353878
464	0.9920318725	0.1155215409
465	0.9920318725	0.1154179229
466	0.9920318725	0.1148963517
467	0.9920318725	0.1146091935
468	0.9920318725	0.1143204986
469	0.9920318725	0.1140365758
470	0.9920318725	0.1137732282
471	0.9920318725	0.1134013644
472	0.9920318725	0.1130771665
473	0.9920318725	0.1128914282
474	0.9920318725	0.1126907127
475	0.9920318725	0.1124463384
476	0.9920318725	0.1120364014
477	0.9920318725	0.1118173403
478	0.9920318725	0.1114123858
479	0.9920318725	0.1111609845
480	0.9920318725	0.1109082989
481	0.9920318725	0.1107776831
482	0.9920318725	0.1106820056
483	0.9920318725	0.1105522524
484	0.9920318725	0.110231043
485	0.9920318725	0.109924829
486	0.9920318725	0.1095380358
487	0.9920318725	0.1092429896
488	0.9920318725	0.109162968
489	0.9920318725	0.1088341514
490	0.9920318725	0.1087688576
491	0.9920318725	0.1086189151
492	0.9920318725	0.1082855603
493	0.9920318725	0.1081782322
494	0.9920318725	0.1080906943
495	0.9920318725	0.1077454406
496	0.9920318725	0.1073944834
497	0.9920318725	0.107045508
498	0.9920318725	0.1067424763
499	0.9920318725	0.1064355182
500	0.9920318725	0.1061706503
501	0.9920318725	0.1057756663
502	0.9920318725	0.1054794208
503	0.9920318725	0.105169829
504	0.9920318725	0.1049865882
505	0.9920318725	0.1046010518
506	0.9920318725	0.1043664185
507	0.9920318725	0.1042754432
508	0.9920318725	0.1040988602
509	0.9920318725	0.1037868357
510	0.9920318725	0.1034833405
511	0.9920318725	0.1032749476
512	0.9920318725	0.1031473112
513	0.9920318725	0.1028228879
514	0.9920318725	0.1025005875
515	0.9920318725	0.1023047262
516	0.9920318725	0.1022287433
517	0.9920318725	0.1019372976
518	0.9920318725	0.101807147
519	0.9920318725	0.1015725809
520	0.9920318725	0.1014237588
521	0.9920318725	0.1012564454
522	0.9920318725	0.1010301509
523	0.9920318725	0.1007385624
524	0.9920318725	0.1005626097
525	0.9920318725	0.1003433179
526	0.9920318725	0.1002512588
527	0.9920318725	0.1000726312
528	0.9920318725	0.09999834573
529	0.9920318725	0.09969574157
530	0.9920318725	0.09937694401
531	0.9920318725	0.09928695838
532	0.9920318725	0.09900367498
533	0.9920318725	0.09889885167
534	0.9920318725	0.09865305797
535	0.9920318725	0.09840352223
536	0.9920318725	0.09830239763
537	0.9920318725	0.09798138681
538	0.9920318725	0.09771811557
539	0.9920318725	0.09767758151
540	0.9920318725	0.09756613679
541	0.9920318725	0.09740044982
542	0.9920318725	0.09715850478
543	0.9920318725	0.09689213047
544	0.9920318725	0.09662295176
545	0.9920318725	0.09639734868
546	0.9920318725	0.09616111816
547	0.9920318725	0.09595104924
548	0.9920318725	0.09570140728
549	0.9920318725	0.09551603687
550	0.9920318725	0.0954580929
551	0.9920318725	0.09519365258
552	0.9920318725	0.09501835082
553	0.9920318725	0.0948738317
554	0.9920318725	0.09474589171
555	0.9920318725	0.09444384481
556	0.9920318725	0.09435861164
557	0.9920318725	0.09417283829
558	0.9920318725	0.09400519543
559	0.9920318725	0.09381169039
560	0.9920318725	0.09362106297
561	0.9920318725	0.09337011066
562	0.9920318725	0.09318482961
563	0.9920318725	0.09294632645
564	0.9920318725	0.09285813446
565	0.9920318725	0.09264949307
566	0.9920318725	0.0924199052
567	0.9920318725	0.09220985761
568	0.9920318725	0.0920322486
569	0.9920318725	0.09177810706
570	0.9920318725	0.09167115847
571	0.9920318725	0.09147550238
572	0.9920318725	0.09133188831
573	0.9920318725	0.09116718781
574	0.9920318725	0.09093771202
575	0.9920318725	0.09075127
576	0.9920318725	0.09060290599
577	0.9920318725	0.09039644627
578	0.9920318725	0.09012154833
579	0.9920318725	0.08997163531
580	0.9920318725	0.0897684665
581	0.9920318725	0.08957076566
582	0.9920318725	0.08935663329
583	0.9920318725	0.089159904
584	0.9920318725	0.08901181946
585	0.9920318725	0.08888500437
586	0.9920318725	0.08870456326
587	0.9920318725	0.08851286827
588	0.9920318725	0.08831606883
589	0.9920318725	0.08809707832
590	0.9920318725	0.08781520071
591	0.9920318725	0.08762521154
592	0.9920318725	0.08755592803
593	0.9920318725	0.08737174825
594	0.9920318725	0.08730480461
595	0.9920318725	0.08711144271
596	0.9920318725	0.08704642858
597	0.9920318725	0.08691408959
598	0.9920318725	0.08666593507
599	0.9920318725	0.08653380958
600	0.9920318725	0.0863911401
601	0.9920318725	0.08617910392
602	0.9920318725	0.08610294162
603	0.9920318725	0.08591800662
604	0.9920318725	0.08586411005
605	0.9920318725	0.08570207868
606	0.9920318725	0.08552913919
607	0.9920318725	0.08529293354
608	0.9920318725	0.08504908747
609	0.9920318725	0.0848813641
610	0.9920318725	0.08468927464
611	0.9920318725	0.08451222015
612	0.9920318725	0.08435401406
613	0.9920318725	0.08426915052
614	0.9920318725	0.08411711032
615	0.9920318725	0.08388535652
616	0.9920318725	0.08372253032
617	0.9920318725	0.08362785748
618	0.9920318725	0.08346165023
619	0.9920318725	0.08342107598
620	0.9920318725	0.08336829131
621	0.9920318725	0.08322443942
622	0.9920318725	0.08317528399
623	0.9920318725	0.08304657987
624	0.9920318725	0.08285325646
625	0.9920318725	0.08266043074
626	0.9920318725	0.08261030516
