iter	Accuracy	MultiClass
90	0.9516129032	0.6513511855
91	0.9516129032	0.6473516001
92	0.9516129032	0.6423126322
93	0.9516129032	0.6384143431
94	0.9516129032	0.6343784793
95	0.9556451613	0.6303882374
96	0.9556451613	0.6256409163
97	0.9556451613	0.6211409938
98	0.9596774194	0.6172408725
99	0.9556451613	0.6120453228
100	0.9596774194	0.6086799174
101	0.9596774194	0.603556455
102	0.9596774194	0.6000219058
103	0.9596774194	0.5974402914
104	0.9596774194	0.5949806968
105	0.9596774194	0.5904008747
106	0.9637096774	0.5866666348
107	0.9637096774	0.5828939437
108	0.9637096774	0.5808863319
109	0.9637096774	0.5772922009
110	0.9637096774	0.5740354504
111	0.9637096774	0.5697115348
112	0.9637096774	0.5650468581
113	0.9637096774	0.5619714089
114	0.9637096774	0.5602347548
115	0.9637096774	0.5562056307
116	0.9637096774	0.5496625479
117	0.9637096774	0.546541579
118	0.9637096774	0.5426115505
119	0.9677419355	0.5371051932
120	0.9677419355	0.534407847
121	0.9677419355	0.5307344715
122	0.9677419355	0.5262335381
123	0.9717741935	0.5235267245
124	0.9717741935	0.5210016187
125	0.9717741935	0.5175019337
126	0.9758064516	0.5142251469
127	0.9717741935	0.5121920552
128	0.9717741935	0.5063299987
129	0.9717741935	0.5030543659
130	0.9717741935	0.4996135491
131	0.9717741935	0.4969048458
132	0.9758064516	0.4929804343
133	0.9758064516	0.4883960956
134	0.9798387097	0.4843369685
135	0.9798387097	0.4808538056
136	0.9758064516	0.4777731714
137	0.9798387097	0.4742076925
138	0.9798387097	0.4694066353
139	0.9798387097	0.4666830196
140	0.9798387097	0.4625763835
141	0.9798387097	0.4591961924
142	0.9798387097	0.4561487851
143	0.9798387097	0.4512033493
144	0.9838709677	0.4485871123
145	0.9838709677	0.4455141509
146	0.9838709677	0.4415156611
147	0.9838709677	0.4384707658
148	0.9838709677	0.4341241957
149	0.9838709677	0.4311052809
150	0.9879032258	0.4272445506
151	0.9879032258	0.4248967154
152	0.9879032258	0.4226234967
153	0.9879032258	0.4194194898
154	0.9879032258	0.4166562508
155	0.9879032258	0.4131007474
156	0.9879032258	0.4092595748
157	0.9879032258	0.406403478
158	0.9879032258	0.4036566442
159	0.9879032258	0.4016796816
160	0.9879032258	0.397866455
161	0.9879032258	0.3953595561
162	0.9879032258	0.3917044805
163	0.9879032258	0.3889760602
164	0.9879032258	0.3856560314
165	0.9879032258	0.3835559849
166	0.9919354839	0.3807352243
167	0.9919354839	0.3781592945
168	0.9919354839	0.3755844085
169	0.9919354839	0.3725613659
170	0.9919354839	0.3686972544
171	0.9919354839	0.3657214246
172	0.9919354839	0.3629773083
173	0.9919354839	0.3610295734
174	0.9879032258	0.3580611823
175	0.9879032258	0.3558693087
176	0.9919354839	0.3539691895
177	0.9919354839	0.3516816311
178	0.9919354839	0.3487748924
179	0.9919354839	0.3462747382
180	0.9919354839	0.3445246536
181	0.9919354839	0.3416665054
182	0.9919354839	0.3390268367
183	0.9919354839	0.3367099483
184	0.9919354839	0.334401667
185	0.9919354839	0.3319627239
186	0.9919354839	0.32894437
187	0.9919354839	0.3269898207
188	0.9919354839	0.324781559
189	0.9919354839	0.3222807486
190	0.9919354839	0.3205317607
191	0.9919354839	0.318817551
192	0.9919354839	0.3172044237
193	0.9919354839	0.3152619131
194	0.9919354839	0.3126243274
195	0.9919354839	0.3108239769
196	0.9919354839	0.3092351364
197	0.9919354839	0.3066274271
198	0.9919354839	0.305556573
199	0.9919354839	0.3038275818
200	0.9919354839	0.3021250626
201	0.9919354839	0.300141601
202	0.9919354839	0.2975355267
203	0.9919354839	0.296036079
204	0.9919354839	0.2946857588
205	0.9919354839	0.2923847932
206	0.9919354839	0.2905173672
207	0.9919354839	0.2890172224
208	0.9919354839	0.2871984249
209	0.9919354839	0.2848813049
210	0.9919354839	0.2834944255
211	0.9919354839	0.2809957995
212	0.9919354839	0.2797947336
213	0.9919354839	0.2782211694
214	0.9919354839	0.2763653967
215	0.9919354839	0.2744373527
216	0.9919354839	0.2719971277
217	0.9919354839	0.2700461134
218	0.9919354839	0.2688684676
219	0.9919354839	0.266977191
220	0.9919354839	0.2652462097
221	0.9919354839	0.263949785
222	0.9919354839	0.2618441672
223	0.9919354839	0.2599603796
224	0.9919354839	0.2588675899
225	0.9919354839	0.2569250653
226	0.9919354839	0.25559804
227	0.9919354839	0.2544583522
228	0.9919354839	0.2530830209
229	0.9919354839	0.2522039893
230	0.9919354839	0.2508760104
231	0.9919354839	0.2488587632
232	0.9919354839	0.2481284555
233	0.9919354839	0.2469304882
234	0.9919354839	0.2445328848
235	0.9919354839	0.2430777979
236	0.9919354839	0.2414345631
237	0.9919354839	0.2403525951
238	0.9919354839	0.2390007478
239	0.9919354839	0.2375496483
240	0.9919354839	0.2362263027
241	0.9919354839	0.2352459473
242	0.9919354839	0.2341978255
243	0.9919354839	0.232886641
244	0.9919354839	0.2316797868
245	0.9919354839	0.230691592
246	0.9919354839	0.2291442427
247	0.9919354839	0.2275583644
248	0.9919354839	0.2263798621
249	0.9919354839	0.2258241285
250	0.9919354839	0.2241212372
251	0.9919354839	0.2228835839
252	0.9919354839	0.2219369471
253	0.9919354839	0.2210321306
254	0.9919354839	0.2197909614
255	0.9919354839	0.2187807634
256	0.9919354839	0.2181019523
257	0.9919354839	0.2170988596
258	0.9919354839	0.2153812535
259	0.9919354839	0.2138894494
260	0.9919354839	0.2128951879
261	0.9919354839	0.2118935511
262	0.9919354839	0.2101895588
263	0.9919354839	0.2092399672
264	0.9919354839	0.2088306687
265	0.9919354839	0.2078821575
266	0.9919354839	0.2072134841
267	0.9919354839	0.2059875277
268	0.9919354839	0.2049923077
269	0.9919354839	0.2039977831
270	0.9919354839	0.2029062471
271	0.9919354839	0.2024730886
272	0.9919354839	0.2017284404
273	0.9919354839	0.2004445947
274	0.9919354839	0.1994185734
275	0.9919354839	0.1984399723
276	0.9919354839	0.1974200603
277	0.9919354839	0.1964233841
278	0.9919354839	0.1956764922
279	0.9919354839	0.1948452284
280	0.9919354839	0.1942950381
281	0.9919354839	0.1936338262
282	0.9919354839	0.1925080398
283	0.9919354839	0.1915128677
284	0.9919354839	0.1905861425
285	0.9919354839	0.1897737569
286	0.9919354839	0.1882016736
287	0.9919354839	0.1871820925
288	0.9919354839	0.1861715036
289	0.9919354839	0.1847312263
290	0.9919354839	0.184024683
291	0.9919354839	0.1830916871
292	0.9919354839	0.1823434326
293	0.9919354839	0.1820002868
294	0.9919354839	0.1810862835
295	0.9919354839	0.1803257991
296	0.9919354839	0.1794461767
297	0.9919354839	0.1784348768
298	0.9919354839	0.1779724671
299	0.9919354839	0.1770227638
300	0.9919354839	0.1759699523
301	0.9919354839	0.1751409678
302	0.9919354839	0.1740538219
303	0.9919354839	0.1734714529
304	0.9919354839	0.1732274669
305	0.9919354839	0.1725219999
306	0.9919354839	0.1716808475
307	0.9919354839	0.1706606259
308	0.9919354839	0.1703909399
309	0.9919354839	0.1695581008
310	0.9919354839	0.1686222217
311	0.9919354839	0.1681618894
312	0.9919354839	0.1673978431
313	0.9919354839	0.1663598582
314	0.9919354839	0.1654215075
315	0.9919354839	0.1649192771
316	0.9919354839	0.1645018476
317	0.9919354839	0.1635179188
318	0.9919354839	0.1630776661
319	0.9919354839	0.1621203878
320	0.9919354839	0.1615357029
321	0.9919354839	0.160794663
322	0.9919354839	0.1600139989
323	0.9919354839	0.1592078165
324	0.9919354839	0.1588560855
325	0.9919354839	0.1585812507
326	0.9919354839	0.1581232956
327	0.9919354839	0.1571694462
328	0.9919354839	0.1564280708
329	0.9919354839	0.1557289954
330	0.9919354839	0.1548538669
331	0.9919354839	0.1541467062
332	0.9919354839	0.1535714525
333	0.9919354839	0.1530629012
334	0.9919354839	0.1525849726
335	0.9919354839	0.1518068147
336	0.9919354839	0.1513176254
337	0.9919354839	0.1508000454
338	0.9919354839	0.1500282117
339	0.9919354839	0.1494364246
340	0.9919354839	0.1485778507
341	0.9919354839	0.1477516033
342	0.9919354839	0.1470302418
343	0.9919354839	0.1462191368
344	0.9919354839	0.1460231956
345	0.9919354839	0.1457186648
346	0.9919354839	0.1449284133
347	0.9919354839	0.1443799868
348	0.9919354839	0.1439318162
349	0.9919354839	0.1433508566
350	0.9919354839	0.1430418931
351	0.9919354839	0.1424012651
352	0.9919354839	0.1419746224
353	0.9919354839	0.1414485013
354	0.9919354839	0.1410240247
355	0.9919354839	0.1405985761
356	0.9919354839	0.1399591862
357	0.9919354839	0.1394444306
358	0.9919354839	0.1389132412
359	0.9919354839	0.1384269246
360	0.9919354839	0.1381436017
361	0.9919354839	0.1372897839
362	0.9919354839	0.1367528702
363	0.9919354839	0.1364725551
364	0.9919354839	0.1360594514
365	0.9919354839	0.1355652598
366	0.9919354839	0.1351667132
367	0.9919354839	0.1345535018
368	0.9919354839	0.1341793645
369	0.9919354839	0.1340257323
370	0.9919354839	0.1333975064
371	0.9919354839	0.1328904525
372	0.9919354839	0.1325142879
373	0.9919354839	0.1320658712
374	0.9919354839	0.1316895163
375	0.9919354839	0.1311504042
376	0.9919354839	0.1307104907
377	0.9919354839	0.130019112
378	0.9919354839	0.1297136032
379	0.9919354839	0.1291941525
380	0.9919354839	0.1286519694
381	0.9919354839	0.128221864
382	0.9919354839	0.1278396145
383	0.9919354839	0.1273572468
384	0.9919354839	0.1271099005
385	0.9919354839	0.1266030437
386	0.9919354839	0.1261894741
387	0.9919354839	0.1255506163
388	0.9919354839	0.1248848758
389	0.9919354839	0.124363631
390	0.9919354839	0.1239580937
391	0.9919354839	0.1236500703
392	0.9919354839	0.1233895647
393	0.9919354839	0.123133579
394	0.9919354839	0.1228377154
395	0.9919354839	0.1223689179
396	0.9919354839	0.1219848642
397	0.9919354839	0.1215989672
398	0.9919354839	0.1210687577
399	0.9919354839	0.1208254948
400	0.9919354839	0.1204927557
401	0.9919354839	0.1202598072
402	0.9919354839	0.1197470937
403	0.9919354839	0.1191533737
404	0.9919354839	0.1188977262
405	0.9919354839	0.1184618953
406	0.9919354839	0.1180923042
407	0.9919354839	0.1177846483
408	0.9919354839	0.1172425492
409	0.9919354839	0.1168566337
410	0.9919354839	0.1164162555
411	0.9919354839	0.1158668363
412	0.9919354839	0.1157163508
413	0.9919354839	0.1151893576
414	0.9919354839	0.1147267299
415	0.9919354839	0.1143516985
416	0.9919354839	0.1139137629
417	0.9919354839	0.1138179475
418	0.9959677419	0.1134393475
419	0.9959677419	0.1130676518
420	0.9959677419	0.1127509651
421	0.9959677419	0.112314086
422	0.9959677419	0.1120340229
423	0.9959677419	0.111620966
424	0.9959677419	0.1114571551
425	0.9959677419	0.1111694051
426	0.9959677419	0.1109231107
427	0.9959677419	0.110710349
428	0.9959677419	0.1104648025
429	0.9959677419	0.1100841133
430	0.9959677419	0.1097032405
431	0.9959677419	0.1093342794
432	0.9959677419	0.1089963141
433	0.9959677419	0.1088565123
434	0.9959677419	0.1087674218
435	0.9959677419	0.1085495787
436	0.9959677419	0.1082273696
437	0.9959677419	0.1078127238
438	0.9959677419	0.1074723562
439	0.9959677419	0.1071784131
440	0.9959677419	0.106792851
441	0.9959677419	0.1064762963
442	0.9959677419	0.1061540434
443	0.9959677419	0.1057535568
444	0.9959677419	0.1053256275
445	0.9959677419	0.105190069
446	0.9959677419	0.1047216236
447	0.9959677419	0.104466571
448	0.9959677419	0.1041551529
449	0.9959677419	0.1038282708
450	0.9959677419	0.1035468588
451	0.9959677419	0.1032334268
452	0.9959677419	0.1028987597
453	0.9959677419	0.1026862105
454	0.9959677419	0.1025032263
455	0.9959677419	0.102212036
456	0.9959677419	0.1019500676
457	0.9959677419	0.1018125713
458	0.9959677419	0.1017356476
459	0.9959677419	0.101432802
460	0.9959677419	0.101267596
461	0.9959677419	0.1008717182
462	0.9959677419	0.1004964498
463	0.9959677419	0.1001770359
464	0.9959677419	0.1001081679
465	0.9959677419	0.0998753017
466	0.9959677419	0.09959953369
467	0.9959677419	0.09925820362
468	0.9959677419	0.09908694314
469	0.9959677419	0.09864855035
470	0.9959677419	0.09838089554
471	0.9959677419	0.09804899542
472	0.9959677419	0.09767003429
473	0.9959677419	0.09728069456
474	0.9959677419	0.09712773671
475	0.9959677419	0.09678821838
476	0.9959677419	0.09658003068
477	0.9959677419	0.09647184195
478	0.9959677419	0.09619777543
479	0.9959677419	0.09599549258
480	0.9959677419	0.09562878329
481	0.9959677419	0.09549511462
482	0.9959677419	0.09506296674
483	0.9959677419	0.0948072254
484	0.9959677419	0.09462053329
485	0.9959677419	0.09442443859
486	0.9959677419	0.09401526201
487	0.9959677419	0.09375000591
488	0.9959677419	0.09345532038
489	0.9959677419	0.09309156594
490	0.9959677419	0.09294766196
491	0.9959677419	0.09269224911
492	0.9959677419	0.09242150249
493	0.9959677419	0.09219695794
494	0.9959677419	0.09190229189
495	0.9959677419	0.09160602575
496	0.9959677419	0.09148112027
497	0.9959677419	0.09113147127
498	0.9959677419	0.0908684572
499	0.9959677419	0.09063917556
500	0.9959677419	0.09054887917
501	0.9959677419	0.09038269394
502	0.9959677419	0.09023225556
503	0.9959677419	0.09000994696
504	0.9959677419	0.08980340889
505	0.9959677419	0.08963781492
506	0.9959677419	0.08933347293
507	0.9959677419	0.08923901176
508	0.9959677419	0.08891310338
509	0.9959677419	0.08857636653
510	0.9959677419	0.08834109167
511	0.9959677419	0.08805631785
512	0.9959677419	0.08782996098
513	0.9959677419	0.08760575397
514	0.9959677419	0.08736525867
515	0.9959677419	0.0871401313
516	0.9959677419	0.08682809593
517	0.9959677419	0.08660776662
518	0.9959677419	0.08634712251
519	0.9959677419	0.08616410755
520	0.9959677419	0.08595496104
521	0.9959677419	0.08571293284
522	0.9959677419	0.08548948865
523	0.9959677419	0.08533846992
524	0.9959677419	0.08513329299
525	0.9959677419	0.08489326974
526	0.9959677419	0.08470491823
527	0.9959677419	0.08458859495
528	0.9959677419	0.08437143736
529	0.9959677419	0.08415856493
530	0.9959677419	0.08402942328
531	0.9959677419	0.0839201066
532	0.9959677419	0.08385136377
533	0.9959677419	0.08362988275
534	0.9959677419	0.08350536146
535	0.9959677419	0.08326716096
536	0.9959677419	0.08300463771
537	0.9959677419	0.08276317362
538	0.9959677419	0.08264388909
539	0.9959677419	0.08249658001
540	0.9959677419	0.0823157089
541	0.9959677419	0.08207454422
542	0.9959677419	0.08185633405
543	0.9959677419	0.08160438822
544	0.9959677419	0.0812767474
545	0.9959677419	0.0809868561
546	0.9959677419	0.08083912762
547	0.9959677419	0.08058852284
548	0.9959677419	0.08041524656
549	0.9959677419	0.08015896832
550	0.9959677419	0.08007030521
551	0.9959677419	0.07998203217
552	0.9959677419	0.07982431028
553	0.9959677419	0.07964047318
554	0.9959677419	0.07933826531
555	0.9959677419	0.07925935497
556	0.9959677419	0.07910004602
557	0.9959677419	0.07894445471
558	0.9959677419	0.07877244451
559	0.9959677419	0.07851099016
560	0.9959677419	0.07832287805
561	0.9959677419	0.07810107584
562	0.9959677419	0.07781055011
563	0.9959677419	0.07758449234
564	0.9959677419	0.077410325
565	0.9959677419	0.07735344602
566	0.9959677419	0.07709061613
567	0.9959677419	0.07692943479
568	0.9959677419	0.07676992246
569	0.9959677419	0.07664742384
570	0.9959677419	0.07642342255
571	0.9959677419	0.07626932171
572	0.9959677419	0.07606053518
573	0.9959677419	0.07586431916
574	0.9959677419	0.0757174801
575	0.9959677419	0.07552555997
576	0.9959677419	0.07532821453
577	0.9959677419	0.07507308027
578	0.9959677419	0.07494194342
579	0.9959677419	0.0747306831
580	0.9959677419	0.07463220848
581	0.9959677419	0.07446564054
582	0.9959677419	0.07428324037
583	0.9959677419	0.07410765958
584	0.9959677419	0.07391033645
585	0.9959677419	0.07372097812
586	0.9959677419	0.07359853053
587	0.9959677419	0.07345875899
588	0.9959677419	0.07331112963
589	0.9959677419	0.07316100107
590	0.9959677419	0.07294816862
591	0.9959677419	0.07279311059
592	0.9959677419	0.07263987891
593	0.9959677419	0.07245961838
594	0.9959677419	0.07229743951
595	0.9959677419	0.07219679075
596	0.9959677419	0.07203438285
597	0.9959677419	0.0718965261
598	0.9959677419	0.07174728718
599	0.9959677419	0.07155353474
600	0.9959677419	0.0714065699
601	0.9959677419	0.0712629441
602	0.9959677419	0.07106293383
603	0.9959677419	0.07087501005
604	0.9959677419	0.07073007681
605	0.9959677419	0.07059548944
606	0.9959677419	0.07047527904
607	0.9959677419	0.07040433688
608	0.9959677419	0.07021803031
609	0.9959677419	0.0700960164
610	0.9959677419	0.06988270726
611	0.9959677419	0.06979086407
612	0.9959677419	0.06965432965
613	0.9959677419	0.06947660087
614	0.9959677419	0.06939684879
615	0.9959677419	0.06921666875
616	0.9959677419	0.06910376608
617	0.9959677419	0.06897978741
618	0.9959677419	0.06889432042
619	0.9959677419	0.06873955029
620	0.9959677419	0.06857123992
621	0.9959677419	0.06841141203
622	0.9959677419	0.06828128561
623	0.9959677419	0.06813327666
624	0.9959677419	0.06802283686
625	0.9959677419	0.06785014987
626	0.9959677419	0.06771818559
627	0.9959677419	0.06756882183
628	0.9959677419	0.06741627614
629	0.9959677419	0.06728895453
630	0.9959677419	0.06723834948
631	0.9959677419	0.06709532398
632	0.9959677419	0.06695413418
633	0.9959677419	0.06680648997
634	0.9959677419	0.06671552116
635	0.9959677419	0.06655036523
636	0.9959677419	0.06644473062
637	0.9959677419	0.06629643255
638	0.9959677419	0.06611855544
639	0.9959677419	0.06593966897
640	0.9959677419	0.06586964168
641	0.9959677419	0.06568454877
642	0.9959677419	0.06551294868
643	0.9959677419	0.06530782376
644	0.9959677419	0.06514209453
645	0.9959677419	0.06500413645
646	0.9959677419	0.06488937543
647	0.9959677419	0.06484538964
648	0.9959677419	0.06476105062
649	0.9959677419	0.0646683254
650	0.9959677419	0.06453755208
651	0.9959677419	0.06442492041
652	0.9959677419	0.0643243045
653	0.9959677419	0.06423498031
654	0.9959677419	0.0641359267
655	0.9959677419	0.06401206695
656	0.9959677419	0.06389237702
657	0.9959677419	0.06382359372
658	0.9959677419	0.06371277005
659	0.9959677419	0.06358191137
660	0.9959677419	0.06344787593
661	0.9959677419	0.06327640559
662	0.9959677419	0.06312873329
663	0.9959677419	0.06300905445
664	0.9959677419	0.06291718423
665	0.9959677419	0.06285232756
666	0.9959677419	0.0627066051
667	0.9959677419	0.06256013742
668	0.9959677419	0.06248308677
669	0.9959677419	0.06238498436
670	0.9959677419	0.06229305899
671	0.9959677419	0.06215907428
672	0.9959677419	0.06201572305
673	0.9959677419	0.06198217767
674	0.9959677419	0.06192098689
675	0.9959677419	0.06185955726
